id,label,parent
bra_12896,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Fullbordad våldtäkt, Inomhus",bra_12818
bra_12897,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn under 15 år (4 §), Mot pojke under 15 år, Försök till våldtäkt, Inomhus",bra_12818
bra_12898,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år",bra_12818
bra_12899,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år",bra_12818
bra_12900,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Fullbordad våldtäkt",bra_12818
bra_12901,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Fullbordad våldtäkt",bra_12818
bra_12902,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Försök till våldtäkt",bra_12818
bra_12903,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Försök till våldtäkt",bra_12818
bra_12904,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Fullbordad våldtäkt, Utomhus",bra_12818
bra_12905,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Försök till våldtäkt, Utomhus",bra_12818
bra_12906,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Fullbordad våldtäkt, Utomhus",bra_12818
bra_12907,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Försök till våldtäkt, Utomhus",bra_12818
bra_12908,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §)",bra_12818
bra_12909,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §), Fullbordad våldtäkt",bra_12818
bra_12910,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §), Försök till våldtäkt",bra_12818
bra_12911,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §), Fullbordad våldtäkt, Utomhus",bra_12818
bra_12912,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §), Försök till våldtäkt, Utomhus",bra_12818
bra_12913,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §), Försök till våldtäkt, Inomhus",bra_12818
bra_12914,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot kvinna 18 år eller äldre (1 §), Fullbordad våldtäkt, Inomhus",bra_12818
bra_12915,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Försök till våldtäkt, Inomhus",bra_12818
bra_12916,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot pojke 15-17 år, Fullbordad våldtäkt, Inomhus",bra_12818
bra_12917,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Försök till våldtäkt, Inomhus",bra_12818
bra_12918,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter ålder, Mot barn 15-17 år (1, 4 §), Mot flicka 15-17 år, Fullbordad våldtäkt, Inomhus",bra_12818
bra_12919,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor",bra_12819
bra_12920,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män",bra_12819
bra_12921,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §)",bra_12819
bra_12922,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §)",bra_12819
bra_12923,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) ",bra_12819
bra_12924,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) ",bra_12819
bra_12925,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §)",bra_12819
bra_12926,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §)",bra_12819
bra_12927,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §), Fullbordad våldtäkt",bra_12819
bra_12928,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) , Fullbordad våldtäkt",bra_12819
bra_12929,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §), Fullbordad våldtäkt",bra_12819
bra_12930,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §), Fullbordad våldtäkt",bra_12819
bra_12931,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) , Fullbordad våldtäkt",bra_12819
bra_12932,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §), Fullbordad våldtäkt",bra_12819
bra_12933,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §), Försök till våldtäkt",bra_12819
bra_12934,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) , Försök till våldtäkt",bra_12819
bra_12935,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §), Försök till våldtäkt",bra_12819
bra_12936,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §), Försök till våldtäkt",bra_12819
bra_12937,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) , Försök till våldtäkt",bra_12819
bra_12938,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §), Försök till våldtäkt",bra_12819
bra_12939,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §), Fullbordad våldtäkt, Utomhus",bra_12819
bra_12940,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §), Försök till våldtäkt, Utomhus",bra_12819
bra_12941,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) , Fullbordad våldtäkt, Utomhus",bra_12819
bra_12942,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) , Försök till våldtäkt, Utomhus",bra_12819
bra_12943,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §), Fullbordad våldtäkt, Utomhus",bra_12819
bra_12944,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §), Försök till våldtäkt, Utomhus",bra_12819
bra_12945,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §), Fullbordad våldtäkt, Utomhus",bra_12819
bra_12946,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §), Försök till våldtäkt, Utomhus",bra_12819
bra_12947,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) , Fullbordad våldtäkt, Utomhus",bra_12819
bra_12948,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) , Försök till våldtäkt, Utomhus",bra_12819
bra_12949,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §), Fullbordad våldtäkt, Utomhus",bra_12819
bra_12950,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §), Försök till våldtäkt, Utomhus",bra_12819
bra_12951,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §), Fullbordad våldtäkt, Inomhus",bra_12819
bra_12952,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka under 15 år (4 §), Försök till våldtäkt, Inomhus",bra_12819
bra_12953,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) , Fullbordad våldtäkt, Inomhus",bra_12819
bra_12954,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot flicka 15-17 år (1, 4 §) , Försök till våldtäkt, Inomhus",bra_12819
bra_12955,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §), Fullbordad våldtäkt, Inomhus",bra_12819
bra_12956,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot flickor och kvinnor, Mot kvinna 18 år eller äldre (1 §), Försök till våldtäkt, Inomhus",bra_12819
bra_12957,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §), Fullbordad våldtäkt, Inomhus",bra_12819
bra_12958,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke under 15 år (4 §), Försök till våldtäkt, Inomhus",bra_12819
bra_12959,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) , Fullbordad våldtäkt, Inomhus",bra_12819
bra_12960,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot pojke 15-17 år (1, 4 §) , Försök till våldtäkt, Inomhus",bra_12819
bra_12961,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §), Fullbordad våldtäkt, Inomhus",bra_12819
bra_12962,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Våldtäkt inkl. grov (1, 4 §), Indelat efter kön , Mot pojkar och män, Mot man 18 år eller äldre (1 §), Försök till våldtäkt, Inomhus",bra_12819
bra_13093,"Brott mot specialstraffrättsliga författningar, Lag om straff för penningtvättsbrott, Pennintvättsbrott (3-4 §)",bra_13092
bra_13094,"Brott mot specialstraffrättsliga författningar, Lag om straff för penningtvättsbrott, Penningtvättsbrott, grovt brott (5 §)",bra_13092
bra_13095,"Brott mot specialstraffrättsliga författningar, Lag om straff för penningtvättsbrott, Penningtvättsförseelse (6 §)",bra_13092
bra_13096,"Brott mot specialstraffrättsliga författningar, Lag om straff för penningtvättsbrott, Näringspenningtvätt (7 § 1-3 st.)",bra_13092
bra_13106,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Grovt skattebrott",bra_13105
bra_13107,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Skattebrott (2 §), skatteförseelse (3 §), grovt skattebrott avs. mervärdesskattelagen (4 §)",bra_13105
bra_13108,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Skattebrott (2 §), skatteförseelse (3 §), grovt skattebrott avs. övrig skattelagstiftning (4 §)",bra_13105
bra_13109,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Vårdslös skatteuppgift (5 §)",bra_13105
bra_13110,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Skatteavdragsbrott (6 §)",bra_13105
bra_13111,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Skatteredovisningsbrott (7 §), vårdslös skatteredovisning (8 §)",bra_13105
bra_13112,"Brott mot specialstraffrättsliga författningar, Brott mot skattebrottslagen (2-10 §), Försvårande av skattekontroll (10 §)",bra_13105
bra_13116,"Brott mot specialstraffrättsliga författningar, Aktiebolagslagen (30 kap.), Underlåtenhet att föra/hålla aktiebok tillgänglig (1 § 1 st. 2 p.)",bra_13115
bra_13117,"Brott mot specialstraffrättsliga författningar, Aktiebolagslagen (30 kap.), Brott mot låneförbud m.m. (1 § 1 st. 4 p.)",bra_13115
bra_13118,"Brott mot specialstraffrättsliga författningar, Aktiebolagslagen (30 kap.), Brott mot bulvan/målvaktsbestämmelser (1 § 3 st.)",bra_13115
bra_13119,"Brott mot specialstraffrättsliga författningar, Aktiebolagslagen (30 kap.), Övriga brott mot aktiebolagslagen (1 § 1 st. 1 p., 3 p.)",bra_13115
bra_13121,"Brott mot specialstraffrättsliga författningar, Lag om straff för marknadsmissbruk (t.o.m. 2017), Insiderbrott m.m. (2-4, 7 §)",bra_13120
bra_13122,"Brott mot specialstraffrättsliga författningar, Lag om straff för marknadsmissbruk (t.o.m. 2017), Marknadsmissbruk (8 §)",bra_13120
bra_13123,"Brott mot specialstraffrättsliga författningar, Lag om straff för marknadsmissbruk (t.o.m. 2017), Rapporteringsskyldighet, åsidosättande (13 §)",bra_13120
bra_5233,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år",bra_5232
bra_5234,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot kvinna 18 år eller äldre ",bra_5232
bra_5235,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot man 18 år eller äldre",bra_5232
bra_5236,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år, Mot flicka 15-17 år",bra_5232
bra_5237,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år, Mot pojke 15-17 år",bra_5232
bra_5238,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år, Mot flicka 15-17 år, Utomhus",bra_5232
bra_5239,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år, Mot pojke 15-17 år, Utomhus",bra_5232
bra_5240,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot kvinna 18 år eller äldre , Utomhus",bra_5232
bra_5241,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot man 18 år eller äldre, Utomhus",bra_5232
bra_5242,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år, Mot flicka 15-17 år, Inomhus",bra_5232
bra_5243,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot barn 15-17 år, Mot pojke 15-17 år, Inomhus",bra_5232
bra_5244,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot kvinna 18 år eller äldre , Inomhus",bra_5232
bra_5245,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsam våldtäkt (1 a §), Mot man 18 år eller äldre, Inomhus",bra_5232
bra_5249,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt övergrepp (2 §) (Fr. o. m. 2018-07), Mot barn 15-17 år",bra_5246
bra_5250,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt övergrepp (2 §) (Fr. o. m. 2018-07), Mot kvinna 18 år eller äldre",bra_5246
bra_5251,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt övergrepp (2 §) (Fr. o. m. 2018-07), Mot man 18 år eller äldre",bra_5246
bra_5252,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt övergrepp (2 §) (Fr. o. m. 2018-07), Mot barn 15-17 år, Mot flicka 15-17 år",bra_5246
bra_5253,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt övergrepp (2 §) (Fr. o. m. 2018-07), Mot barn 15-17 år, Mot pojke 15-17 år",bra_5246
bra_5254,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2018-07), Mot barn 15-17 år",bra_5247
bra_5255,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2018-07), Mot barn 15-17 år, Mot flicka 15-17 år",bra_5247
bra_5256,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2018-07), Mot barn 15-17 år, Mot pojke 15-17 år",bra_5247
bra_5257,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2018-07), Mot kvinna 18 år eller äldre",bra_5247
bra_5258,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2018-07), Mot man 18 år eller äldre",bra_5247
bra_5259,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2018-07), Mot barn 15-17 år",bra_5248
bra_5261,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2018-07), Mot barn 15-17 år, Mot flicka 15-17 år",bra_5248
bra_5262,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2018-07), Mot barn 15-17 år, Mot pojke 15-17 år",bra_5248
bra_5263,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2018-07), Mot kvinna 18 år eller äldre",bra_5248
bra_5264,"Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2018-07), Mot man 18 år eller äldre",bra_5248
